HID,Area,LC4402_C_TYPACCOM,QS420_CELL,LC4402_C_TENHUK11,LC4408_C_AHTHUK11,CommunalSize,LC4404_C_SIZHUK11,LC4404_C_ROOMS,LC4405EW_C_BEDROOMS,LC4408EW_C_PPBROOMHEW11,LC4402_C_CENHEATHUK11,LC4605_C_NSSEC,LC4202_C_ETHHUK11,LC4202_C_CARSNO
2296,E00000024,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
4905,E00166757,5,-2,6,1,-2,1,3,1,-1,2,2,6,1
1372,E00000017,5,-2,5,4,-2,3,6,4,-1,2,7,2,2
452,E00000005,5,-2,6,3,-2,2,5,2,-1,2,1,2,1
1325,E00000017,5,-2,3,1,-2,1,4,3,-1,2,4,2,2
2823,E00000026,5,-2,2,1,-2,1,2,1,-1,2,1,2,2
923,E00000014,5,-2,2,1,-2,1,1,1,-1,2,1,2,1
3757,E00000030,5,-2,5,1,-2,1,1,1,-1,2,8,2,1
3770,E00000030,5,-2,5,1,-2,1,2,1,-1,2,7,2,1
4379,E00166755,5,-2,6,3,-2,2,2,1,-1,2,3,4,1
2182,E00000023,5,-2,3,2,-2,2,5,3,-1,2,1,2,1
1177,E00000016,5,-2,3,3,-2,2,4,2,-1,2,2,2,1
3109,E00000027,5,-2,3,1,-2,1,2,1,-1,2,2,2,2
564,E00000007,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
3933,E00000031,5,-2,6,3,-2,2,2,1,-1,2,9,8,1
5472,E00166759,5,-2,6,1,-2,1,1,1,-1,2,2,2,1
731,E00000012,5,-2,5,1,-2,1,3,1,-1,2,6,2,1
2713,E00000025,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
3220,E00000027,5,-2,6,5,-2,2,2,1,-1,2,1,2,1
5286,E00166758,5,-2,6,2,-2,2,2,1,-1,2,2,2,1
3783,E00000030,5,-2,5,2,-2,4,2,2,-1,2,4,2,2
247,E00000005,5,-2,2,1,-2,1,2,1,-1,2,4,2,2
5194,E00166758,5,-2,2,1,-2,1,4,2,-1,2,3,2,1
3271,E00000027,5,-2,6,5,-2,3,4,3,-1,2,2,2,1
3085,E00000027,4,-2,2,5,-2,2,4,3,-1,2,2,2,2
4136,E00000035,5,-2,5,1,-2,1,3,2,-1,2,1,3,1
529,E00000007,5,-2,6,1,-2,1,3,1,-1,2,9,4,1
3580,E00000029,5,-2,5,1,-2,1,2,1,-1,2,8,2,1
484,E00000007,5,-2,2,1,-2,1,3,1,-1,2,1,4,3
2491,E00000025,5,-2,2,1,-2,1,1,1,-1,2,1,4,1
1465,E00000018,5,-2,2,2,-2,2,3,2,-1,2,1,2,1
325,E00000005,5,-2,3,1,-2,1,2,1,-1,2,1,2,1
1129,E00000016,5,-2,2,4,-2,4,4,2,-1,2,1,2,1
5147,E00166758,5,-2,2,1,-2,1,3,1,-1,2,1,2,2
4026,E00000032,5,-2,5,2,-2,2,4,2,-1,2,2,6,1
4601,E00166756,5,-2,3,2,-2,2,2,1,-1,2,1,2,1
1734,E00000020,5,-2,3,1,-2,1,3,1,-1,2,3,2,2
158,E00000003,5,-2,2,2,-2,2,6,3,-1,2,1,4,2
1095,E00000016,5,-2,2,3,-2,2,3,1,-1,2,2,2,1
1401,E00000017,5,-2,6,2,-2,4,6,4,-1,2,1,2,1
3613,E00000029,5,-2,5,4,-2,2,4,3,-1,2,2,2,1
3516,E00000028,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
4978,E00166757,5,-2,6,1,-2,1,5,1,-1,2,1,2,1
1397,E00000017,5,-2,6,2,-2,2,6,4,-1,2,1,2,2
2735,E00000025,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
1272,E00000017,5,-2,2,2,-2,2,4,2,-1,2,1,4,2
5076,E00166757,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
1030,E00000014,5,-2,6,1,-2,1,1,1,-1,2,4,6,1
15,E00000001,5,-2,2,1,-2,1,5,3,-1,2,1,2,2
2275,E00000024,5,-2,3,1,-2,1,4,1,-1,2,2,2,1
3165,E00000027,4,-2,6,1,-2,1,2,1,-1,2,2,6,1
4931,E00166757,5,-2,6,2,-2,2,3,1,-1,2,2,2,2
150,E00000003,5,-2,2,1,-2,1,6,4,-1,2,2,2,2
5133,E00166758,5,-2,2,1,-2,1,2,1,-1,2,1,2,3
1744,E00000020,5,-2,3,4,-2,2,3,2,-1,2,6,2,2
2013,E00000021,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
3536,E00000028,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
1456,E00000018,5,-2,2,1,-2,1,3,1,-1,2,2,4,1
970,E00000014,5,-2,5,1,-2,1,1,1,-1,2,7,2,1
4366,E00166755,5,-2,6,1,-2,1,2,1,-1,2,2,4,1
3842,E00000030,5,-2,6,1,-2,1,3,1,-1,2,1,2,1
1384,E00000017,5,-2,6,1,-2,1,3,1,-1,2,2,2,3
1848,E00000021,5,-2,2,1,-2,1,3,2,-1,2,2,2,2
3935,E00000031,5,-2,6,1,-2,1,3,1,-1,1,3,4,1
2993,E00000026,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
779,E00000012,5,-2,6,1,-2,1,1,1,-1,2,5,6,1
294,E00000005,5,-2,2,1,-2,1,4,2,-1,2,1,2,1
2714,E00000025,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
1414,E00000017,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1
5471,E00166759,5,-2,6,1,-2,1,1,1,-1,2,2,2,1
2695,E00000025,5,-2,6,1,-2,1,6,1,-1,2,1,2,1
2600,E00000025,5,-2,6,1,-2,1,3,2,-1,2,1,4,1
3362,E00000027,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
74,E00000001,5,-2,5,2,-2,3,4,2,-1,2,3,2,1
457,E00000005,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1715,E00000020,5,-2,2,1,-2,1,4,2,-1,2,1,4,2
3572,E00000029,5,-2,3,1,-2,1,4,2,-1,2,2,4,1
5157,E00166758,5,-2,2,1,-2,1,3,1,-1,2,2,4,1
554,E00000007,5,-2,6,3,-2,2,4,1,-1,2,1,4,1
2762,E00000025,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
1161,E00000016,5,-2,3,2,-2,3,3,2,-1,2,2,2,1
3415,E00000028,5,-2,6,1,-2,1,1,1,-1,1,2,4,1
3219,E00000027,3,-2,6,5,-2,2,2,1,-1,2,1,4,1
5455,E00166759,5,-2,5,1,-2,1,3,1,-1,2,2,2,1
2255,E00000024,5,-2,2,1,-2,1,4,1,-1,2,2,2,1
4503,E00166755,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
3040,E00000026,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
943,E00000014,5,-2,2,1,-2,1,3,1,-1,2,3,3,1
3458,E00000028,5,-2,6,1,-2,1,3,1,-1,1,2,2,1
2490,E00000025,5,-2,2,1,-2,1,1,1,-1,2,3,2,2
5273,E00166758,5,-2,5,1,-2,1,2,1,-1,2,5,2,1
2343,E00000024,5,-2,6,3,-2,2,3,2,-1,2,1,4,1
2794,E00000025,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
2089,E00000022,5,-2,3,4,-2,4,4,2,-1,2,3,3,2
4623,E00166756,5,-2,6,1,-2,1,1,1,-1,2,1,2,1
1184,E00000016,5,-2,5,1,-2,1,2,1,-1,2,5,2,1
5124,E00166757,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
1403,E00000017,5,-2,6,3,-2,4,6,4,-1,2,2,2,1
4807,E00166757,5,-2,3,2,-2,2,3,1,-1,2,1,4,1
3481,E00000028,5,-2,6,2,-2,2,3,1,-1,2,2,4,1
4804,E00166757,5,-2,3,1,-2,1,3,2,-1,2,1,2,1
1823,E00000020,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
4231,E00000035,5,-2,6,1,-2,1,5,2,-1,2,3,2,2
4654,E00166756,5,-2,6,3,-2,2,1,1,-1,2,3,2,2
3426,E00000028,5,-2,6,1,-2,1,1,1,-1,2,9,6,1
5144,E00166758,5,-2,2,1,-2,1,3,1,-1,2,2,2,1
4042,E00000032,5,-2,5,2,-2,4,4,3,-1,2,8,2,1
2161,E00000023,5,-2,2,2,-2,2,4,2,-1,2,3,2,1
5111,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
2209,E00000023,5,-2,5,4,-2,2,4,2,-1,2,6,4,1
3547,E00000028,-2,-2,-1,-1,-2,0,4,3,-1,2,-1,-1,1
1577,E00000018,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
1377,E00000017,5,-2,6,1,-2,1,1,1,-1,2,1,4,2
4614,E00166756,5,-2,3,4,-2,3,4,1,-1,2,1,6,2
575,E00000007,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
2136,E00000022,5,-2,5,4,-2,4,5,3,-1,2,6,2,1
1382,E00000017,5,-2,6,2,-2,2,2,1,-1,2,9,6,1
4040,E00000032,5,-2,5,4,-2,3,4,3,-1,2,2,2,1
3193,E00000027,5,-2,6,1,-2,1,2,1,-1,2,6,4,1
5212,E00166758,5,-2,2,1,-2,1,5,3,-1,2,3,2,2
4813,E00166757,5,-2,3,1,-2,1,4,2,-1,2,1,2,2
2133,E00000022,5,-2,5,4,-2,3,5,3,-1,2,8,2,1
1059,E00000014,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
1512,E00000018,5,-2,3,1,-2,1,4,4,-1,2,3,2,2
4542,E00166755,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
5079,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
57,E00000001,5,-2,3,2,-2,2,5,2,-1,2,1,2,2
295,E00000005,5,-2,2,1,-2,1,4,2,-1,2,1,2,1
1527,E00000018,4,-2,5,1,-2,1,3,2,-1,2,2,2,1
4675,E00166756,5,-2,6,1,-2,1,3,1,-1,2,1,3,2
4756,E00166757,5,-2,2,1,-2,1,3,1,-1,2,1,4,2
1315,E00000017,5,-2,2,3,-2,3,6,4,-1,2,1,2,2
4662,E00166756,5,-2,6,1,-2,1,2,1,-1,2,2,2,1
1171,E00000016,5,-2,3,2,-2,2,4,2,-1,2,1,2,1
1538,E00000018,5,-2,6,1,-2,1,3,1,-1,2,3,2,2
1989,E00000021,5,-2,6,1,-2,1,4,3,-1,2,4,2,1
604,E00000010,5,-2,5,1,-2,1,1,1,-1,2,3,2,1
2915,E00000026,5,-2,6,2,-2,2,2,1,-1,2,1,2,2
217,E00000003,5,-2,6,5,-2,2,6,2,-1,2,2,6,1
1931,E00000021,5,-2,5,1,-2,1,2,1,-1,2,2,2,1
5567,E00166759,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
4007,E00000032,5,-2,5,4,-2,2,3,2,-1,2,6,6,2
5346,E00166758,-2,-2,-1,-1,-2,0,4,3,-1,2,-1,-1,1
5114,E00166757,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
2433,E00000024,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1106,E00000016,5,-2,2,1,-2,1,4,1,-1,2,2,2,2
2989,E00000026,-2,-2,-1,-1,-2,0,3,1,-1,1,-1,-1,1
2362,E00000024,2,-2,6,2,-2,2,4,2,-1,2,1,6,1
2606,E00000025,5,-2,6,2,-2,2,3,1,-1,2,3,2,1
3061,E00000027,2,-2,2,1,-2,1,2,1,-1,2,1,5,1
3877,E00000031,5,-2,3,1,-2,1,3,1,-1,2,2,5,1
412,E00000005,5,-2,6,1,-2,1,3,1,-1,2,1,6,1
1457,E00000018,5,-2,2,1,-2,1,3,2,-1,2,1,2,1
5520,E00166759,5,-2,6,2,-2,2,4,2,-1,2,9,2,1
5031,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,1,-1,-1,1
5211,E00166758,5,-2,2,1,-2,1,5,2,-1,2,2,8,1
5139,E00166758,5,-2,2,1,-2,1,3,1,-1,2,1,2,1
1671,E00000019,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
2928,E00000026,5,-2,6,1,-2,1,3,1,-1,2,2,2,1
2441,E00000024,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
549,E00000007,5,-2,6,1,-2,1,4,2,-1,2,1,2,2
4519,E00166755,-2,-2,-1,-1,-2,0,6,2,-1,2,-1,-1,1
2009,E00000021,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
2686,E00000025,5,-2,6,1,-2,1,5,2,-1,2,5,4,1
5426,E00166759,5,-2,3,1,-2,1,2,1,-1,2,1,2,1
2166,E00000023,5,-2,2,1,-2,1,5,2,-1,2,6,2,2
5479,E00166759,5,-2,6,1,-2,1,1,1,-1,2,2,4,1
2855,E00000026,5,-2,3,1,-2,1,2,1,-1,2,4,2,3
178,E00000003,4,-2,2,5,-2,4,6,3,-1,2,1,2,2
3797,E00000030,5,-2,5,2,-2,4,3,2,-1,2,5,2,1
1464,E00000018,5,-2,2,3,-2,2,3,1,-1,2,1,2,2
3462,E00000028,5,-2,6,1,-2,1,3,1,-1,1,3,6,1
1706,E00000020,5,-2,2,2,-2,2,3,2,-1,2,1,2,2
812,E00000013,5,-2,2,1,-2,1,2,1,-1,2,3,2,1
4502,E00166755,-2,-2,-1,-1,-2,0,4,1,-1,1,-1,-1,1
220,E00000003,5,-2,6,5,-2,3,6,3,-1,2,1,2,2
2469,E00000024,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
4463,E00166755,-2,27,-2,-1,1,-1,-1,-1,-1,2,-1,-1,1
2247,E00000024,5,-2,2,3,-2,2,2,1,-1,1,1,2,1
3811,E00000030,5,-2,5,2,-2,4,4,1,-1,2,2,7,1
1711,E00000020,5,-2,2,3,-2,4,3,2,-1,2,1,2,2
4670,E00166756,5,-2,6,1,-2,1,2,1,-1,2,1,6,1
2041,E00000022,5,-2,2,1,-2,1,2,2,-1,2,2,5,1
1428,E00000017,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
5127,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1639,E00000019,5,-2,6,1,-2,1,3,1,-1,2,2,2,1
2958,E00000026,5,-2,6,3,-2,3,3,2,-1,2,2,4,1
4508,E00166755,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
2200,E00000023,5,-2,5,1,-2,1,4,2,-1,2,8,2,1
3422,E00000028,5,-2,6,1,-2,1,1,1,-1,2,2,2,2
3037,E00000026,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
460,E00000005,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
2702,E00000025,5,-2,6,5,-2,2,6,4,-1,2,1,2,1
3774,E00000030,5,-2,5,1,-2,1,2,1,-1,2,2,2,3
4444,E00166755,5,-2,6,3,-2,3,4,2,-1,2,1,6,1
5545,E00166759,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
2219,E00000023,5,-2,5,2,-2,3,4,3,-1,2,2,2,2
3315,E00000027,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
1220,E00000016,5,-2,6,3,-2,2,2,1,-1,2,3,2,1
3535,E00000028,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
2293,E00000024,5,-2,6,1,-2,1,2,1,-1,1,2,6,1
4407,E00166755,5,-2,6,2,-2,2,3,2,-1,2,2,6,1
1700,E00000020,5,-2,2,2,-2,2,3,1,-1,2,3,2,1
4938,E00166757,5,-2,6,5,-2,2,3,1,-1,1,2,6,1
1362,E00000017,5,-2,5,3,-2,2,3,2,-1,2,1,2,1
1213,E00000016,5,-2,6,1,-2,1,2,1,-1,2,5,5,1
1185,E00000016,5,-2,5,1,-2,1,3,2,-1,2,1,2,1
4488,E00166755,-2,-2,-1,-1,-2,0,6,4,-1,1,-1,-1,1
5543,E00166759,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
3675,E00000029,5,-2,6,2,-2,3,5,3,-1,2,2,2,1
4145,E00000035,5,-2,6,2,-2,2,1,1,-1,2,2,2,2
669,E00000012,5,-2,2,1,-2,1,2,1,-1,2,1,2,3
5204,E00166758,5,-2,2,2,-2,2,4,2,-1,2,1,2,1
3432,E00000028,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
2242,E00000023,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
2262,E00000024,5,-2,2,2,-2,2,4,1,-1,2,1,2,2
1655,E00000019,5,-2,6,2,-2,2,4,2,-1,2,1,2,2
3392,E00000028,5,-2,2,1,-2,1,2,1,-1,2,2,4,1
2991,E00000026,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
3590,E00000029,5,-2,5,4,-2,2,2,1,-1,2,4,4,1
3288,E00000027,-2,30,-2,-1,0,-1,-1,-1,-1,2,-1,-1,1
3754,E00000030,5,-2,5,1,-2,1,1,1,-1,2,3,2,1
2893,E00000026,5,-2,6,1,-2,1,1,1,-1,2,1,6,1
1842,E00000021,5,-2,2,1,-2,1,3,1,-1,2,2,2,2
2505,E00000025,5,-2,2,1,-2,1,3,2,-1,2,1,2,3
344,E00000005,5,-2,3,2,-2,2,3,1,-1,2,4,2,2
2098,E00000022,5,-2,5,4,-2,2,1,1,-1,2,9,8,1
2223,E00000023,5,-2,5,4,-2,2,5,1,-1,2,3,4,1
4809,E00166757,5,-2,3,3,-2,2,3,2,-1,2,1,4,1
3500,E00000028,5,-2,6,5,-2,4,6,4,-1,2,2,4,1
1680,E00000019,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
5228,E00166758,5,-2,2,2,-2,2,6,1,-1,2,1,2,2
4006,E00000032,5,-2,5,4,-2,2,3,2,-1,2,6,5,2
4580,E00166756,5,-2,2,3,-2,2,3,1,-1,2,2,2,1
3856,E00000030,5,-2,6,3,-2,3,5,3,-1,2,1,2,1
2228,E00000023,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
5152,E00166758,5,-2,2,1,-2,1,3,1,-1,2,3,2,2
2316,E00000024,4,-2,6,3,-2,2,2,1,-1,2,1,4,1
14,E00000001,5,-2,2,1,-2,1,5,3,-1,2,1,2,2
1037,E00000014,5,-2,6,1,-2,1,2,1,-1,2,2,2,2
4254,E00000035,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
2077,E00000022,5,-2,3,2,-2,2,4,2,-1,2,1,4,1
700,E00000012,5,-2,5,1,-2,1,1,1,-1,2,3,2,1
4722,E00166756,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
2324,E00000024,3,-2,6,1,-2,1,3,2,-1,2,1,4,1
561,E00000007,5,-2,6,3,-2,2,5,2,-1,2,1,2,2
2756,E00000025,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
1732,E00000020,5,-2,3,2,-2,3,2,1,-1,2,2,4,1
360,E00000005,5,-2,3,2,-2,3,4,2,-1,2,1,2,1
3588,E00000029,5,-2,5,4,-2,2,2,1,-1,2,3,2,2
103,E00000001,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1
1376,E00000017,5,-2,6,1,-2,1,1,1,-1,2,1,2,1
4949,E00166757,5,-2,6,1,-2,1,4,1,-1,1,2,4,1
4758,E00166757,5,-2,2,1,-2,1,3,1,-1,2,1,6,1
4981,E00166757,-2,27,-2,-1,0,-1,-1,-1,-1,2,-1,-1,1
1484,E00000018,5,-2,2,1,-2,1,6,4,-1,2,2,2,3
3934,E00000031,5,-2,6,5,-2,2,2,1,-1,2,3,8,1
1525,E00000018,4,-2,5,1,-2,1,2,1,-1,2,1,2,1
4217,E00000035,4,-2,6,2,-2,2,4,2,-1,2,1,6,1
1679,E00000019,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
2966,E00000026,5,-2,6,1,-2,1,4,2,-1,2,1,4,1
2143,E00000022,5,-2,6,5,-2,2,4,3,-1,2,2,4,1
4609,E00166756,5,-2,3,2,-2,4,3,2,-1,2,3,6,1
2800,E00000025,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
3207,E00000027,5,-2,6,2,-2,2,2,1,-1,2,3,6,1
4151,E00000035,5,-2,6,1,-2,1,2,1,-1,2,2,2,2
4127,E00000035,5,-2,3,1,-2,1,4,2,-1,2,2,2,1
3958,E00000032,5,-2,5,2,-2,2,1,1,-1,2,5,5,1
628,E00000010,5,-2,5,1,-2,1,3,1,-1,2,2,2,1
919,E00000013,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
363,E00000005,5,-2,3,5,-2,3,4,3,-1,2,1,2,1
5477,E00166759,5,-2,6,1,-2,1,1,1,-1,2,2,4,1
2109,E00000022,5,-2,5,1,-2,1,4,2,-1,2,8,6,1
17,E00000001,5,-2,2,1,-2,1,5,3,-1,2,4,2,2
2632,E00000025,5,-2,6,1,-2,1,4,2,-1,1,5,2,3
4143,E00000035,5,-2,6,1,-2,1,1,1,-1,2,1,6,1
4041,E00000032,5,-2,5,4,-2,3,4,3,-1,2,5,2,3
1275,E00000017,5,-2,2,4,-2,4,4,1,-1,2,1,2,2
4783,E00166757,5,-2,2,1,-2,1,4,2,-1,2,1,2,2
4583,E00166756,5,-2,2,2,-2,3,3,2,-1,2,1,2,1
3143,E00000027,5,-2,5,2,-2,2,3,1,-1,2,6,2,1
1730,E00000020,5,-2,3,2,-2,2,2,1,-1,2,1,2,2
2100,E00000022,5,-2,5,1,-2,1,3,2,-1,2,2,6,1
4953,E00166757,5,-2,6,1,-2,1,4,1,-1,2,2,4,1
1214,E00000016,5,-2,6,2,-2,2,2,1,-1,2,2,2,1
1137,E00000016,5,-2,2,2,-2,3,5,3,-1,2,1,2,1
2909,E00000026,5,-2,6,1,-2,1,2,1,-1,2,1,4,1
315,E00000005,5,-2,2,2,-2,2,5,2,-1,2,2,2,1
587,E00000010,5,-2,2,1,-2,1,3,1,-1,1,3,2,1
2454,E00000024,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
558,E00000007,5,-2,6,2,-2,3,4,2,-1,2,1,2,1
2299,E00000024,5,-2,6,1,-2,1,2,1,-1,2,4,2,1
2035,E00000021,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
3413,E00000028,5,-2,6,1,-2,1,1,1,-1,1,3,2,1
302,E00000005,5,-2,2,2,-2,2,4,1,-1,2,9,4,3
2747,E00000025,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
2706,E00000025,-2,27,-2,-1,0,-1,-1,-1,-1,2,-1,-1,1
4351,E00166755,5,-2,6,1,-2,1,1,1,-1,2,1,2,1
4713,E00166756,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
4725,E00166756,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1436,E00000017,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
4021,E00000032,5,-2,5,1,-2,1,4,2,-1,2,4,5,1
3559,E00000029,5,-2,2,2,-2,2,2,1,-1,2,3,2,1
4485,E00166755,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
5404,E00166759,5,-2,2,1,-2,1,4,1,-1,2,3,2,2
534,E00000007,5,-2,6,1,-2,1,3,2,-1,2,1,4,1
1726,E00000020,5,-2,2,2,-2,2,5,3,-1,2,2,2,2
2784,E00000025,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
3246,E00000027,5,-2,6,5,-2,2,3,1,-1,2,1,8,1
4397,E00166755,5,-2,6,1,-2,1,3,2,-1,2,1,4,1
3608,E00000029,5,-2,5,2,-2,2,3,1,-1,2,8,4,1
59,E00000001,5,-2,3,2,-2,2,5,3,-1,2,1,2,3
2764,E00000025,-2,-2,-1,-1,-2,0,4,3,-1,2,-1,-1,1
1778,E00000020,5,-2,6,3,-2,2,2,1,-1,2,1,2,2
3537,E00000028,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
2693,E00000025,5,-2,6,5,-2,3,5,3,-1,2,2,2,2
242,E00000005,5,-2,2,1,-2,1,2,1,-1,2,4,2,1
5511,E00166759,5,-2,6,1,-2,1,4,1,-1,2,4,2,1
1813,E00000020,-2,-2,-1,-1,-2,0,5,1,-1,2,-1,-1,1
1557,E00000018,5,-2,6,1,-2,1,6,4,-1,2,4,2,1
4864,E00166757,5,-2,6,1,-2,1,2,1,-1,2,1,6,1
1717,E00000020,5,-2,2,1,-2,1,4,3,-1,2,2,2,2
2146,E00000022,5,-2,6,3,-2,2,5,2,-1,2,1,4,1
3574,E00000029,5,-2,5,1,-2,1,1,1,-1,2,2,2,1
1191,E00000016,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
5499,E00166759,5,-2,6,1,-2,1,3,1,-1,2,9,2,1
3096,E00000027,5,-2,3,1,-2,1,1,1,-1,2,4,2,1
5266,E00166758,5,-2,3,1,-2,1,4,1,-1,2,1,2,1
296,E00000005,5,-2,2,1,-2,1,4,2,-1,2,2,2,1
2277,E00000024,4,-2,3,1,-2,1,4,2,-1,2,1,2,1
141,E00000003,5,-2,2,1,-2,1,6,3,-1,2,1,2,2
3698,E00000029,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
2645,E00000025,5,-2,6,1,-2,1,4,2,-1,2,1,2,2
466,E00000005,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
4861,E00166757,5,-2,6,1,-2,1,2,1,-1,2,9,4,1
1285,E00000017,5,-2,2,2,-2,2,5,3,-1,2,1,2,2
4365,E00166755,5,-2,6,1,-2,1,2,1,-1,2,2,4,1
3177,E00000027,5,-2,6,1,-2,1,2,1,-1,2,2,2,1
2485,E00000024,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
831,E00000013,5,-2,2,2,-2,2,3,2,-1,2,3,2,1
2591,E00000025,5,-2,6,1,-2,1,3,1,-1,2,4,5,2
2122,E00000022,5,-2,5,4,-2,2,4,2,-1,2,1,6,2
3445,E00000028,5,-2,6,1,-2,1,2,1,-1,2,9,6,1
208,E00000003,5,-2,6,1,-2,1,2,2,-1,2,1,2,2
792,E00000012,5,-2,6,5,-2,2,3,1,-1,2,2,6,1
5219,E00166758,5,-2,2,2,-2,2,5,3,-1,2,8,6,1
5164,E00166758,5,-2,2,1,-2,1,3,2,-1,2,3,2,2
2162,E00000023,5,-2,2,2,-2,2,4,2,-1,2,6,2,1
1221,E00000016,5,-2,6,3,-2,2,2,1,-1,2,2,2,2
4147,E00000035,3,-2,6,1,-2,1,2,1,-1,2,2,4,1
2430,E00000024,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
4613,E00166756,5,-2,3,3,-2,2,4,2,-1,2,2,6,1
455,E00000005,5,-2,6,3,-2,3,5,3,-1,2,1,2,1
5311,E00166758,5,-2,6,3,-2,3,3,1,-1,2,2,4,2
2967,E00000026,5,-2,6,1,-2,1,4,2,-1,2,1,8,1
2558,E00000025,5,-2,5,1,-2,1,6,4,-1,2,4,4,1
751,E00000012,5,-2,5,2,-2,2,3,1,-1,2,3,7,1
2193,E00000023,5,-2,5,2,-2,2,3,2,-1,2,2,2,1
1856,E00000021,5,-2,2,2,-2,3,3,2,-1,2,1,2,2
906,E00000013,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
172,E00000003,5,-2,2,2,-2,3,6,3,-1,2,1,3,2
3244,E00000027,5,-2,6,5,-2,2,3,1,-1,1,2,6,1
2621,E00000025,5,-2,6,1,-2,1,4,1,-1,1,1,4,1
396,E00000005,5,-2,6,2,-2,2,2,1,-1,2,2,4,1
